Timestamp,Cz,Fz,Fp1,F3,C1,C3,T7,C5,CP5,CP3,CP1,P1,P3,O1,CPz,Pz,Oz,O2,P4,P2,CP2,CP4,CP6,C6,T8,C4,C2,F4,Fp2
2.145321000018157,-127.308,-126.891,-261.978,-19.191,-56.31,-92.103,-23.046,-1.111,37.668,-91.579,-70.031,-107.146,-60.586,-5.331,-159.721,-83.535,-97.276,-2.564,-97.399,-94.409,-87.525,-108.786,-105.544,-84.508,-92.788,-103.217,-95.475,-113.105,-203.866
2.160258600022644,-114.885,-116.006,-238.662,-9.438,-41.397,-77.667,-12.777,3.501,45.315,-84.315,-58.178,-98.33,-54.377,4.408,-152.389,-73.206,-91.543,0.0,-96.277,-87.655,-83.851,-104.579,-102.877,-79.813,-88.596,-96.966,-88.719,-111.455,-185.219
2.16033330000937,-125.529,-127.161,-246.108,-16.089,-42.38,-81.175,-23.01,-3.675,37.073,-91.403,-65.804,-104.379,-65.594,-6.867,-160.434,-80.305,-102.723,-9.222,-107.963,-104.473,-97.087,-120.868,-113.02,-94.078,-102.852,-115.312,-95.803,-118.516,-186.058
2.1751987000461668,-136.162,-134.206,-269.941,-20.171,-56.683,-90.315,-28.623,-9.307,33.962,-96.947,-75.472,-112.472,-72.7,-23.254,-168.982,-86.885,-111.841,-17.409,-117.589,-112.566,-103.65,-124.846,-119.567,-98.595,-102.75,-126.468,-104.416,-123.008,-192.532
2.1752592000411823,-122.706,-120.752,-262.498,-14.003,-55.601,-82.028,-35.254,-3.662,42.125,-90.702,-70.786,-105.187,-63.919,-17.595,-156.518,-75.527,-105.07,-8.683,-105.689,-99.646,-90.739,-108.327,-106.64,-83.639,-79.081,-110.972,-96.115,-109.053,-181.581
2.190285600023344,-109.263,-112.946,-246.354,-17.575,-47.861,-75.286,-42.391,-1.609,40.034,-87.026,-60.469,-93.299,-57.707,-4.77,-145.091,-65.205,-95.743,4.646,-89.701,-95.448,-80.402,-95.923,-98.848,-71.772,-71.317,-98.566,-83.211,-94.599,-175.764
2.191996100009419,-115.814,-118.981,-257.379,-19.095,-50.887,-83.408,-26.467,-10.317,28.723,-93.086,-61.433,-93.718,-61.748,-6.302,-151.606,-65.14,-93.086,6.69,-92.685,-99.963,-85.445,-95.828,-104.897,-77.848,-87.127,-102.053,-85.69,-106.287,-189.421
2.23526910005603,-121.333,-122.961,-265.318,-12.928,-52.373,-86.398,-8.51,-15.43,29.206,-96.067,-71.106,-97.21,-64.76,-8.345,-156.065,-63.026,-94.017,4.635,-95.667,-95.252,-87.921,-100.855,-102.743,-85.455,-92.163,-101.951,-90.215,-121.55,-193.842
2.2507144999690354,-119.163,-120.788,-250.708,-14.964,-51.808,-85.799,-16.186,-13.877,34.3,-95.971,-72.572,-96.601,-65.72,-4.75,-153.347,-62.45,-94.436,4.63,-88.911,-95.157,-85.271,-103.828,-99.054,-83.833,-84.386,-100.825,-88.587,-114.257,-190.574
2.250779699999839,-126.728,-123.229,-250.458,-23.658,-58.417,-92.374,-34.1,-18.986,28.118,-101.51,-73.524,-100.602,-69.24,-3.209,-155.755,-67.511,-92.804,2.576,-92.921,-104.796,-94.407,-106.285,-106.64,-86.823,-96.085,-108.408,-92.597,-115.679,-200.63
2.2653343999991193,-138.897,-134.377,-275.31,-35.418,-66.555,-98.429,-50.46,-25.627,17.332,-110.63,-86.258,-106.137,-76.343,-4.742,-158.674,-72.566,-92.199,-2.55,-106.66,-112.375,-106.096,-116.938,-114.218,-100.568,-121.092,-119.058,-103.776,-139.13,-209.651
2.265391599969007,-141.832,-140.39,-284.769,-44.092,-68.025,-97.818,-55.533,-23.04,16.802,-109.495,-89.758,-106.543,-79.853,-7.812,-153.904,-72.494,-95.181,-5.109,-109.627,-115.849,-102.404,-123.993,-116.665,-105.078,-123.02,-126.112,-109.307,-147.187,-205.343
2.280365400016308,-134.005,-126.417,-263.479,-30.728,-62.834,-88.499,-27.813,-12.259,29.593,-95.041,-74.299,-94.654,-67.99,-3.193,-140.43,-60.126,-93.549,0.532,-100.296,-109.586,-91.543,-110.549,-112.45,-91.141,-97.282,-115.227,-101.513,-124.499,-198.477
2.2804216999793425,-122.088,-111.946,-243.236,-14.815,-57.648,-75.09,1.929,-1.488,41.346,-82.138,-66.54,-80.215,-55.627,9.618,-122.359,-46.234,-88.332,11.802,-91.999,-99.23,-84.791,-97.631,-100.554,-78.242,-80.791,-96.157,-88.092,-104.907,-187.52
2.2954608000582084,-119.917,-114.396,-239.407,-18.899,-59.64,-71.941,-9.856,1.587,40.281,-81.032,-71.084,-81.671,-60.694,7.047,-117.626,-49.261,-89.781,10.766,-94.981,-102.717,-83.682,-105.73,-101.991,-80.213,-88.394,-100.671,-90.053,-107.363,-176.062
2.295524699962698,-124.92,-114.794,-239.167,-15.294,-60.093,-73.919,-30.851,-0.464,35.629,-84.537,-70.501,-90.299,-67.806,-6.28,-127.754,-54.335,-95.326,-3.59,-100.009,-110.811,-88.209,-112.284,-112.135,-86.793,-93.429,-113.378,-99.184,-111.867,-185.62
2.310446699964814,-124.283,-111.093,-245.588,-5.032,-57.983,-71.796,-26.721,-2.0,35.594,-85.989,-69.918,-86.11,-66.713,-8.323,-129.676,-47.108,-100.866,-9.221,-97.859,-109.163,-89.658,-106.537,-108.437,-87.218,-88.725,-109.679,-94.987,-106.632,-207.464
2.3105369999539107,-121.597,-117.642,-253.027,-12.712,-59.975,-74.798,-22.084,-2.51,36.583,-86.415,-69.336,-79.364,-65.622,-7.29,-115.714,-42.45,-101.278,-3.065,-91.102,-104.443,-82.908,-100.795,-100.131,-79.959,-82.488,-101.884,-88.232,-107.037,-202.645
2.32535729999654,-120.963,-118.549,-238.429,-18.847,-58.89,-74.211,-17.963,1.078,40.132,-80.181,-60.557,-74.674,-59.409,-7.283,-101.766,-37.285,-93.492,3.086,-83.838,-99.728,-75.141,-92.497,-95.42,-70.657,-70.623,-92.049,-87.119,-110.516,-173.241
2.3254211000166833,-121.867,-113.307,-226.92,-17.803,-55.245,-67.476,-7.187,2.614,41.629,-76.515,-61.009,-72.55,-56.788,-3.177,-101.152,-31.612,-93.398,0.522,-84.267,-99.116,-75.578,-89.331,-94.813,-70.587,-69.015,-86.321,-83.958,-111.943,-172.043
2.3403200999600813,-131.479,-124.465,-249.235,-25.983,-60.825,-78.167,-16.401,-7.122,32.366,-87.709,-76.317,-82.211,-71.076,-12.908,-112.321,-39.778,-104.576,-10.237,-96.478,-110.288,-82.162,-99.488,-102.915,-79.738,-87.902,-100.067,-89.509,-121.565,-202.097
2.3403784000547603,-135.446,-131.0,-260.769,-22.37,-62.814,-84.749,-25.607,-9.677,30.284,-91.72,-76.241,-85.203,-73.054,-20.067,-115.283,-41.787,-101.397,-12.789,-97.406,-112.227,-82.08,-100.925,-104.861,-82.22,-91.4,-105.09,-96.592,-124.005,-205.481
2.3554337000241503,-121.99,-112.938,-235.405,-5.954,-54.554,-68.783,-4.576,2.116,42.55,-78.821,-63.357,-70.773,-55.562,0.957,-103.897,-25.864,-89.001,-1.505,-85.013,-101.868,-73.289,-91.09,-96.047,-73.94,-74.402,-91.153,-86.762,-103.901,-185.808
2.3554925000062212,-122.381,-105.141,-224.923,-10.559,-58.085,-66.665,1.064,1.602,40.97,-78.229,-66.367,-69.678,-57.044,8.641,-98.158,-24.813,-92.498,3.107,-90.563,-104.328,-77.314,-97.147,-100.562,-72.842,-77.402,-96.185,-83.601,-102.772,-187.159
2.370436800061725,-140.701,-121.942,-250.314,-25.918,-70.323,-81.967,-24.553,-12.745,26.072,-93.008,-76.547,-83.953,-72.868,-13.909,-104.719,-39.133,-105.725,-7.142,-104.305,-112.933,-90.557,-109.857,-112.756,-84.04,-94.231,-113.507,-99.911,-132.896,-192.608
2.370498500065878,-140.048,-128.992,-261.846,-27.429,-68.715,-81.373,-32.213,-14.781,24.509,-94.452,-74.934,-83.356,-72.283,-17.481,-107.176,-35.508,-106.132,-13.283,-99.078,-104.623,-86.88,-106.161,-111.107,-89.591,-91.575,-112.881,-102.885,-138.398,-187.804
2.385818799957633,-124.539,-114.006,-244.166,-21.766,-57.376,-71.046,-18.348,-6.569,35.243,-81.038,-67.174,-69.441,-60.94,-0.558,-99.384,-19.591,-92.706,-2.511,-88.733,-89.149,-72.448,-96.834,-104.336,-83.866,-80.213,-105.596,-89.975,-111.107,-198.375
2.385881399968639,-117.242,-98.523,-234.188,-9.961,-48.609,-60.216,-12.182,0.61,43.405,-70.198,-57.373,-58.613,-50.633,7.64,-96.211,-9.837,-79.805,9.787,-86.082,-81.888,-69.814,-92.638,-101.158,-79.171,-77.058,-101.904,-86.299,-99.213,-200.226
2.4004153000423685,-115.076,-102.011,-238.565,-9.951,-49.585,-56.057,-11.145,-1.953,42.337,-73.202,-54.242,-56.505,-49.557,8.657,-109.435,-8.803,-83.312,3.629,-85.996,-84.367,-72.818,-95.107,-100.544,-82.678,-79.543,-102.315,-89.798,-110.897,-176.972
2.415445600054227,-119.059,-113.692,-238.839,-32.483,-61.319,-71.883,-13.696,-15.783,31.024,-86.449,-65.458,-67.719,-61.291,0.451,-120.084,-15.966,-95.524,-8.67,-91.546,-94.017,-72.233,-99.111,-105.567,-82.596,-85.611,-107.848,-91.246,-117.446,-176.282
2.417126700049266,-124.063,-113.578,-239.112,-39.11,-67.405,-79.496,-19.318,-17.816,26.382,-88.924,-68.979,-72.774,-65.328,-8.259,-110.23,-16.463,-93.891,-4.05,-92.991,-98.534,-70.624,-93.376,-104.949,-73.804,-87.062,-100.055,-89.617,-112.206,-197.623
2.41717360005714,-122.914,-110.903,-248.607,-27.8,-65.289,-68.145,-20.323,-6.528,34.04,-82.175,-62.25,-66.042,-58.603,-3.127,-98.337,-11.323,-87.65,1.589,-86.75,-94.849,-68.504,-88.16,-98.696,-71.681,-82.877,-90.221,-89.528,-110.044,-193.839
2.4305397999705747,-127.402,-120.526,-250.407,-33.92,-67.273,-70.126,-24.913,-13.181,32.469,-84.142,-67.311,-69.562,-61.106,-4.149,-101.312,-17.972,-95.759,-7.634,-92.299,-99.365,-72.534,-97.805,-104.745,-82.368,-87.917,-104.476,-94.049,-118.131,-182.887
2.4306043999968097,-132.398,-120.918,-244.522,-36.448,-65.668,-73.643,-32.573,-19.828,25.777,-84.058,-69.805,-74.615,-64.118,-13.878,-99.162,-20.003,-99.762,-12.749,-99.891,-104.901,-73.486,-100.269,-111.813,-88.945,-92.952,-111.544,-94.467,-121.087,-185.778
2.4455966000678018,-120.482,-105.94,-240.691,-19.505,-55.357,-58.712,-29.979,-4.951,32.923,-73.727,-56.928,-61.733,-54.321,-8.229,-84.206,-6.151,-89.416,-7.613,-88.521,-94.037,-62.142,-88.898,-101.967,-83.733,-85.175,-97.6,-86.688,-109.695,-178.42
2.460529600037262,-111.653,-102.248,-231.229,-20.51,-53.764,-57.629,-24.826,1.714,39.038,-71.604,-54.309,-52.962,-50.68,-2.073,-76.949,-2.046,-86.252,-2.483,-80.747,-86.259,-55.932,-87.785,-97.767,-78.527,-80.991,-97.502,-79.429,-104.462,-169.02
2.4605912000406533,-120.763,-111.879,-227.411,-33.81,-63.957,-70.379,-24.801,-8.022,33.876,-79.73,-64.501,-62.131,-55.752,-9.244,-82.508,-10.753,-94.363,1.618,-92.962,-98.468,-64.586,-96.918,-110.476,-83.059,-92.693,-108.675,-80.887,-115.628,-180.634
2.476066999952309,-134.987,-119.452,-240.504,-34.288,-72.602,-72.87,-29.899,-11.6,25.645,-86.31,-70.584,-72.315,-61.844,-12.308,-87.548,-18.94,-100.929,-2.482,-103.628,-111.689,-73.23,-102.969,-117.026,-93.222,-104.384,-116.251,-93.101,-128.321,-186.089
2.4778252999531105,-136.388,-117.796,-234.628,-31.18,-70.992,-71.772,-31.919,-7.49,22.546,-86.736,-71.026,-73.267,-64.856,-5.124,-81.825,-21.482,-97.242,-8.115,-98.401,-110.041,-70.595,-103.378,-109.737,-89.542,-97.107,-119.721,-99.156,-127.68,-164.898
2.490653399960138,-115.247,-98.21,-203.143,-18.854,-56.577,-60.43,-5.247,2.251,34.306,-72.305,-58.147,-56.8,-51.984,9.226,-59.202,-7.116,-82.8,6.75,-81.909,-97.123,-52.594,-88.93,-99.381,-68.961,-76.005,-104.745,-82.15,-109.109,-146.802
2.4907192999962717,-98.738,-82.23,-198.841,-5.515,-47.299,-45.512,23.96,10.446,46.567,-58.4,-45.794,-43.423,-38.1,17.414,-40.7,8.773,-77.082,18.014,-71.068,-87.292,-39.734,-77.571,-97.232,-62.744,-68.757,-89.783,-66.699,-94.655,-157.926
2.5056716999970376,-117.083,-96.493,-223.233,-20.366,-57.498,-57.762,-5.265,-1.86,35.762,-70.637,-57.019,-57.212,-47.283,3.052,-50.393,-1.482,-90.325,1.602,-79.194,-94.889,-49.94,-87.739,-103.283,-79.587,-81.496,-101.476,-77.391,-108.905,-174.674
2.505741500062868,-128.236,-106.643,-229.157,-32.129,-62.051,-67.438,-37.536,-10.055,29.579,-78.763,-65.671,-64.839,-55.433,-8.734,-64.175,-12.239,-95.357,-6.596,-84.238,-99.405,-54.501,-90.213,-102.155,-82.582,-83.463,-105.473,-84.486,-121.604,-170.914
2.5206376999849454,-104.542,-88.093,-214.584,-11.092,-47.644,-44.829,-4.71,5.837,45.431,-59.729,-49.211,-45.819,-42.569,6.131,-46.692,3.142,-83.479,8.267,-72.883,-84.961,-37.028,-75.266,-91.294,-65.593,-72.622,-85.9,-70.057,-102.527,-157.423
2.520702000008896,-91.63,-76.734,-203.611,0.19,-39.4,-35.051,27.57,15.565,52.045,-49.936,-39.428,-41.163,-35.867,14.322,-25.641,9.799,-80.834,9.284,-69.736,-78.729,-31.356,-74.678,-92.227,-58.867,-76.135,-81.716,-62.814,-89.105,-144.458
2.53571299999021,-103.834,-85.879,-202.895,-12.618,-45.508,-49.873,-4.733,7.864,43.796,-59.62,-50.147,-55.978,-45.565,1.5,-35.861,-4.555,-90.999,-6.607,-81.962,-91.97,-43.62,-85.362,-99.308,-67.518,-87.842,-93.929,-71.461,-102.848,-135.604
2.537588999955915,-111.927,-88.867,-206.278,-12.093,-49.561,-54.434,-20.61,4.27,38.629,-65.708,-56.757,-60.021,-52.692,-3.624,-53.244,-12.235,-94.494,-9.162,-85.978,-95.464,-48.187,-84.764,-98.184,-70.012,-81.606,-97.934,-75.488,-111.967,-145.714
2.5507775000296533,-108.741,-81.093,-205.559,-4.909,-48.999,-49.256,12.198,7.852,36.029,-65.642,-55.676,-56.887,-52.639,2.015,-46.018,-8.637,-88.764,-0.956,-79.745,-88.196,-44.04,-82.118,-95.012,-64.819,-64.619,-94.762,-70.289,-102.121,-155.815
2.5508446999592707,-102.997,-73.84,-205.354,-6.953,-47.413,-47.67,16.797,9.381,35.993,-64.039,-53.571,-57.855,-49.0,-0.037,-31.628,-9.141,-87.651,-0.955,-81.202,-92.719,-42.459,-85.11,-97.99,-67.828,-58.919,-95.18,-68.682,-94.846,-145.925
2.5657930000452325,-103.406,-74.278,-211.808,-8.483,-50.439,-47.11,-15.495,6.298,35.957,-65.0,-53.517,-58.821,-52.025,-8.234,-36.207,-15.279,-94.736,-5.565,-90.342,-99.286,-46.515,-90.148,-103.528,-78.518,-68.594,-102.257,-73.736,-97.313,-145.267
2.5818259000079706,-105.25,-75.742,-213.383,-9.251,-52.034,-48.833,-15.365,4.953,33.968,-66.593,-55.112,-60.607,-53.812,-9.833,-36.522,-17.134,-94.98,-5.756,-91.612,-101.195,-48.238,-91.033,-104.027,-79.085,-70.186,-104.357,-74.624,-99.03,-145.889
2.5818862000014633,-107.094,-77.205,-214.957,-10.018,-53.629,-50.556,-15.235,3.607,31.978,-68.186,-56.706,-62.393,-55.598,-11.433,-36.838,-18.99,-95.224,-5.948,-92.881,-103.104,-49.962,-91.918,-104.527,-79.651,-71.778,-106.458,-75.511,-100.747,-146.511
2.5819269999628887,-108.939,-78.669,-216.532,-10.785,-55.223,-52.279,-15.105,2.261,29.988,-69.778,-58.3,-64.179,-57.385,-13.033,-37.154,-20.845,-95.469,-6.139,-94.151,-105.012,-51.685,-92.804,-105.026,-80.218,-73.371,-108.558,-76.398,-102.464,-147.134
2.5819665000308305,-110.783,-80.133,-218.106,-11.553,-56.818,-54.002,-14.975,0.916,27.998,-71.371,-59.894,-65.964,-59.171,-14.633,-37.469,-22.7,-95.713,-6.33,-95.42,-106.921,-53.408,-93.689,-105.525,-80.784,-74.963,-110.659,-77.286,-104.18,-147.756
2.583722800016403,-112.627,-81.596,-219.681,-12.32,-58.413,-55.726,-14.845,-0.43,26.009,-72.964,-61.489,-67.75,-60.958,-16.233,-37.785,-24.555,-95.957,-6.522,-96.69,-108.83,-55.131,-94.574,-106.025,-81.351,-76.556,-112.759,-78.173,-105.897,-148.378
2.583766800002195,-114.471,-83.06,-221.255,-13.088,-60.007,-57.449,-14.715,-1.775,24.019,-74.557,-63.083,-69.536,-62.744,-17.833,-38.101,-26.41,-96.202,-6.713,-97.959,-110.739,-56.855,-95.459,-106.524,-81.917,-78.148,-114.86,-79.06,-107.614,-149.0
2.5838011000305414,-116.315,-84.523,-222.83,-13.855,-61.602,-59.172,-14.585,-3.121,22.029,-76.15,-64.677,-71.321,-64.531,-19.433,-38.416,-28.266,-96.446,-6.905,-99.229,-112.647,-58.578,-96.345,-107.023,-82.484,-79.74,-116.96,-79.948,-109.331,-149.623
2.583835000055842,-118.16,-85.987,-224.404,-14.622,-63.197,-60.895,-14.455,-4.467,20.04,-77.743,-66.271,-73.107,-66.318,-21.033,-38.732,-30.121,-96.69,-7.096,-100.498,-114.556,-60.301,-97.23,-107.523,-83.051,-81.333,-119.061,-80.835,-111.048,-150.245
2.583868799963966,-110.357,-78.216,-212.909,-7.948,-56.474,-58.785,18.347,-5.999,22.581,-74.591,-63.644,-69.96,-62.153,-15.377,-20.763,-24.455,-87.884,1.62,-86.565,-109.831,-47.945,-84.325,-97.169,-68.623,-62.296,-105.109,-68.971,-105.302,-121.918
2.5960278999991715,-103.586,-76.089,-206.548,-5.891,-50.782,-56.165,14.23,-4.968,26.145,-74.516,-62.043,-70.403,-62.603,-13.312,-14.082,-24.943,-88.309,-2.48,-87.503,-104.598,-44.824,-85.265,-99.633,-71.116,-57.111,-99.369,-66.853,-99.049,-123.845
2.596113200066611,-108.094,-84.722,-211.977,-11.008,-56.366,-53.547,-8.326,-0.865,24.069,-72.393,-61.469,-69.82,-64.59,-18.934,-19.191,-29.529,-88.733,-12.724,-97.15,-109.616,-53.488,-94.914,-107.218,-80.778,-75.497,-111.565,-76.52,-105.61,-147.8
2.6108887000009418,-114.133,-88.736,-213.815,-16.632,-62.97,-51.956,7.052,1.185,24.558,-71.296,-59.87,-64.627,-60.939,-14.817,-16.61,-27.963,-86.595,-9.637,-95.516,-112.581,-54.459,-95.331,-104.55,-76.599,-82.081,-112.99,-77.98,-110.115,-154.824
2.6127592000411823,-122.728,-92.233,-214.113,-22.251,-68.03,-63.688,4.996,-8.038,18.385,-83.52,-71.081,-73.784,-67.538,-18.388,-16.594,-35.619,-92.144,-7.066,-95.932,-115.542,-55.942,-95.236,-101.884,-80.109,-73.29,-110.316,-77.39,-109.492,-157.743
2.6258070999756455,-122.093,-91.116,-216.46,-18.642,-66.425,-68.747,-22.674,-9.054,14.269,-85.485,-73.572,-78.321,-71.569,-26.054,-21.7,-41.731,-92.564,-11.669,-95.324,-114.914,-56.398,-93.604,-101.782,-86.176,-65.532,-111.23,-78.337,-106.821,-156.048
2.6397970999823883,-115.311,-84.878,-215.732,-12.476,-60.723,-61.506,-10.356,-6.996,18.353,-80.277,-64.789,-70.558,-67.399,-18.856,-22.703,-36.567,-86.323,-11.146,-91.643,-107.627,-55.829,-89.924,-103.217,-78.918,-66.491,-107.533,-77.746,-105.69,-135.4
2.6398547999560833,-121.856,-87.354,-208.856,-23.222,-66.298,-67.592,10.659,-17.747,12.699,-90.443,-73.946,-79.709,-75.528,-17.3,-21.656,-44.215,-90.336,-9.597,-98.211,-113.667,-61.921,-93.933,-107.212,-80.376,-75.134,-111.011,-78.693,-112.756,-120.92
2.6548253999790177,-124.296,-88.804,-196.864,-23.711,-70.33,-72.648,-4.208,-18.242,6.026,-90.865,-79.507,-85.777,-79.039,-22.406,-18.048,-53.392,-90.245,-12.149,-97.6,-119.701,-60.835,-94.863,-104.543,-86.956,-76.595,-114.999,-79.127,-115.205,-130.021
2.6548817000584677,-116.999,-82.055,-194.106,-8.318,-64.624,-63.353,-17.012,-7.978,11.656,-78.478,-66.62,-71.347,-68.714,-15.723,-12.907,-45.654,-80.933,-14.186,-88.794,-110.872,-56.163,-91.182,-103.414,-79.696,-77.544,-110.785,-80.072,-110.479,-144.235
2.66989709995687,-128.153,-91.707,-215.941,-21.63,-73.269,-71.487,-24.68,-22.314,4.472,-90.183,-74.238,-79.984,-76.842,-21.343,-23.14,-52.268,-89.049,-19.808,-104.074,-118.958,-73.013,-103.899,-117.655,-89.863,-92.835,-125.531,-93.312,-119.59,-155.362
2.669951600022614,-142.369,-111.083,-244.926,-44.15,-83.954,-86.785,-43.098,-39.198,-7.828,-102.9,-91.582,-100.397,-89.573,-36.691,-35.412,-71.684,-99.719,-22.862,-120.876,-137.794,-86.772,-120.701,-125.222,-116.925,-99.915,-147.435,-102.441,-132.791,-172.113
2.6853132999967784,-131.468,-104.824,-249.292,-30.273,-72.087,-76.964,-28.71,-27.888,2.938,-92.551,-82.269,-88.513,-78.212,-27.433,-28.717,-67.001,-89.373,-17.203,-109.997,-127.411,-75.927,-114.945,-118.437,-113.222,-90.593,-138.066,-91.067,-126.51,-181.674
2.6854187999852,-126.214,-92.424,-228.551,-15.899,-63.818,-69.715,4.106,-20.176,10.62,-88.873,-76.551,-78.179,-73.011,-19.721,-25.614,-60.274,-86.21,-20.772,-103.739,-114.988,-72.265,-106.633,-116.782,-97.74,-95.113,-127.169,-85.341,-121.773,-165.099
2.7000016999663785,-138.383,-102.065,-209.367,-30.74,-73.488,-80.916,-4.095,-29.377,-0.149,-96.468,-86.721,-91.42,-82.672,-30.972,-36.859,-71.485,-95.345,-30.998,-110.808,-125.631,-80.39,-112.162,-119.739,-107.376,-104.24,-137.288,-95.502,-132.922,-149.565
2.7000651999842376,-134.146,-109.136,-211.207,-39.418,-74.439,-80.323,-28.169,-29.86,0.363,-92.274,-80.999,-87.743,-77.979,-28.379,-33.749,-71.413,-92.176,-23.282,-107.111,-124.993,-76.211,-113.074,-117.058,-112.904,-93.377,-137.151,-90.795,-131.252,-162.223
2.715329600032419,-120.18,-101.854,-229.951,-32.206,-70.779,-71.021,-26.604,-29.318,3.949,-87.571,-72.209,-74.847,-70.728,-20.154,-20.907,-62.12,-89.522,-17.624,-101.368,-114.622,-71.011,-106.301,-114.379,-105.106,-85.599,-128.305,-80.458,-118.313,-175.38
2.7153910000342876,-124.158,-99.191,-236.893,-28.588,-74.294,-74.536,-22.479,-35.948,-4.252,-92.094,-79.821,-82.969,-78.342,-28.331,-27.034,-66.157,-95.58,-26.827,-105.878,-118.094,-76.576,-106.707,-112.215,-106.538,-93.71,-132.787,-88.063,-122.293,-164.959
2.7299494000617415,-126.595,-97.555,-218.213,-24.973,-71.658,-75.998,-25.53,-29.252,0.875,-89.952,-79.229,-85.448,-78.776,-27.79,-32.642,-69.677,-91.386,-26.288,-105.259,-116.951,-74.45,-104.551,-108.005,-100.284,-91.568,-130.605,-90.536,-128.831,-144.302
2.730008100043051,-114.686,-89.772,-203.65,-21.874,-63.39,-66.188,-17.82,-16.928,13.17,-81.665,-68.903,-73.58,-67.939,-22.127,-20.314,-62.947,-85.147,-18.065,-95.42,-107.1,-66.179,-94.713,-105.335,-86.864,-77.131,-118.179,-76.613,-118.968,-131.35
2.745026799966581,-111.497,-91.732,-207.033,-24.414,-65.888,-65.098,-8.069,-20.497,8.034,-80.559,-70.884,-74.018,-68.383,-28.765,-20.294,-64.421,-88.136,-15.998,-94.3,-108.018,-67.649,-94.106,-104.717,-92.924,-75.005,-120.11,-78.074,-116.288,-138.391
2.760050700046122,-115.996,-94.714,-201.703,-25.414,-71.97,-70.668,-8.573,-24.575,3.415,-81.503,-72.862,-79.58,-70.876,-23.613,-39.229,-69.992,-88.048,-11.371,-99.329,-106.373,-69.631,-97.598,-103.588,-97.442,-87.738,-124.601,-86.192,-124.368,-152.597
2.7601143000647426,-108.196,-85.398,-194.841,-24.364,-65.75,-64.962,-14.712,-16.353,12.121,-74.249,-64.592,-72.84,-62.096,-9.757,-41.239,-62.237,-82.837,-9.31,-94.107,-96.02,-62.901,-90.328,-98.361,-84.537,-91.748,-112.181,-75.348,-115.023,-146.809
2.760155300027691,-100.915,-81.214,-209.503,-23.828,-59.024,-58.749,-15.21,-15.825,13.133,-70.077,-62.479,-71.23,-59.473,-17.432,-27.366,-57.564,-81.729,-14.424,-87.353,-95.412,-62.326,-85.627,-97.238,-84.453,-80.898,-103.36,-67.588,-103.637,-145.125
2.7750200000591576,-107.987,-89.33,-223.126,-22.267,-64.088,-65.863,-8.534,-26.567,3.899,-79.228,-70.101,-79.356,-69.659,-28.685,-31.437,-68.777,-84.721,-13.385,-96.487,-101.976,-69.948,-94.763,-102.777,-96.663,-81.842,-114.015,-77.254,-112.242,-169.571
2.7750819000648335,-110.44,-93.339,-217.78,-22.245,-63.512,-72.969,-16.723,-29.102,1.333,-83.76,-69.006,-78.252,-71.639,-22.509,-63.681,-72.807,-85.661,-9.786,-101.513,-94.702,-68.854,-96.205,-103.698,-97.591,-96.105,-120.048,-80.763,-119.302,-167.864
2.790011000004597,-101.108,-91.196,-211.414,-24.272,-50.641,-67.261,-40.272,-19.852,3.381,-77.016,-60.228,-72.026,-65.42,-18.388,-95.892,-62.488,-81.989,-12.85,-88.604,-78.726,-63.15,-85.35,-94.886,-92.883,-89.349,-112.756,-75.047,-113.548,-135.421
2.8050698000006378,-99.47,-88.543,-211.203,-23.735,-50.59,-64.12,-37.158,-18.295,0.304,-77.964,-61.704,-75.54,-69.453,-26.054,-93.235,-62.426,-82.932,-16.935,-86.979,-78.135,-66.16,-83.728,-91.204,-87.667,-72.865,-107.008,-73.947,-111.385,-134.261
2.80781140003819,-105.518,-88.455,-210.479,-24.224,-62.835,-71.228,-13.555,-32.109,-5.332,-87.619,-70.864,-81.1,-76.556,-27.565,-61.379,-71.073,-90.021,-19.992,-94.576,-89.328,-68.143,-85.694,-92.65,-80.407,-79.965,-105.364,-73.873,-110.249,-152.057
2.8201232999563217,-100.29,-91.44,-208.22,-24.712,-63.284,-74.743,-19.689,-39.762,-6.351,-85.995,-67.72,-76.92,-72.38,-20.365,-58.756,-65.878,-88.907,-12.288,-84.748,-84.627,-61.928,-76.386,-87.947,-80.327,-88.082,-101.672,-71.238,-105.016,-149.344
2.820189099991694,-93.017,-90.324,-210.061,-20.076,-57.073,-68.52,-42.211,-29.988,-3.271,-79.761,-58.943,-72.233,-66.16,-19.32,-79.189,-59.152,-82.158,0.532,-78.515,-72.76,-60.329,-74.261,-84.273,-83.32,-81.334,-102.083,-70.654,-104.911,-151.244
2.8355093999998644,-95.486,-84.599,-214.974,-16.47,-55.479,-62.817,-34.484,-23.298,-0.706,-78.657,-58.884,-73.697,-65.07,-23.912,-67.327,-64.216,-85.662,-6.128,-87.658,-79.347,-63.855,-81.871,-89.311,-82.725,-82.789,-104.542,-70.071,-108.392,-160.826
2.8355731000192463,-94.366,-84.002,-212.197,-16.453,-53.375,-62.241,-21.129,-27.885,-0.193,-74.992,-59.337,-75.161,-64.492,-24.4,-47.28,-65.177,-88.65,-15.856,-86.034,-84.903,-64.815,-79.228,-91.784,-85.203,-88.854,-102.901,-69.489,-110.333,-151.956
